reviewId,content,score,app
72cab91d-0975-4977-85f7-da0cfb4a4af3,Werry good 👍,4,Revolut
5186be3c-9d73-483f-b60f-d1a296dea3e1,good,4,Revolut
d8a234a8-ed4a-4ab8-9027-0a9882d6f3c3,"very good experience, grat app!",5,Revolut
9c284e54-14e4-4b79-91bb-37344b6b7780,it's really easy to use the app,5,Revolut
7397b500-a021-4ea8-b937-da05cff57f7e,quick transfer to accounts...just need phone number...amazing...see big boys following suit,5,Revolut
a5ac7420-69e5-4a11-9ae5-b1d06db7e9c5,great experience,5,Revolut
c42be8dc-c0fb-42b4-969d-7124909b6967,"great , since i waa temporary upgrade to the premium",5,Revolut
4cb5bf0d-786e-4635-b821-93702d0a83f5,Easy and clear. Just Great!!!,5,Revolut
543890ad-c95b-48d0-8472-50259f1ca16b,good service,5,Revolut
9e20e897-112f-4d4e-b22c-1c648a707839,excellent,5,Revolut
69af09db-88d9-4a7e-8190-a294c8b14db9,"I use revolut only once in a while. And every time I go to the app, there is a surprise Now it is telling me that my phone is modified illegally and I can't open the app. I am using Googles own phone. No modified software. It is asking me to roll back my Android version.",2,Revolut
fd53ed58-83cd-4ba0-9e11-256b78a191a9,"Great application, great products",5,Revolut
2f5c1b0b-26df-4eaa-a24a-ec31790ea15d,"some features work great, some other are overpriced or falsely advertised",4,Revolut
6ad42b99-9ffb-43d4-88af-dcb5282e6583,"Overal the app is great. Support worked well until the time came for investment declaration. I can't fathom why bank based in Lithuania can't generate documents in Lithuanian. Then there is issue with .csv (900+ lines) export not recognizable by tax authorities. Not a huge problem if Revolut didn't report a 2800 € profit on a 600 € investment account. As of now the issue wasn't resolved, the ticket was created but long overdue (cmon guys, I can fix it myself if I knew which format VMI requires)",1,Revolut
bed13134-fd48-4d8e-9ed1-ae152bc0416d,"ye, works",5,Revolut
75e5061d-9306-43b2-9946-f498b247e28d,"absulte non sense, I opened a chargeback they closed it immediately without looking at it, this now became a bank , so it's working for the big bosses not the consumers. be aware.",1,Revolut
bacb408d-d1e5-42dd-a9ea-b286b7f0307d,drama free.,5,Revolut
a2cd1a5a-a80c-4a00-afc8-d3e5478e1497,easy practical fast reliable accessible,5,Revolut
1e929423-a5d5-475f-8c71-db56ac8d0905,gud,5,Revolut
87cc9b09-f0cd-4844-a2e9-7403fdf9108d,Great app,5,Revolut
14a8f73b-aad8-4b45-860f-5c04892d4c4c,super,4,Revolut
8fa06b9b-fc1b-48a6-810a-d496fd77b86e,fantastic,5,Revolut
056dae68-8414-455a-85a0-520b0a0e9456,"still love it after a few years, but be careful with their revpoints rounding, that cost me a lot",3,Revolut
1484fe0d-570c-4838-8cfb-dfaf04184dde,Good features and relatively easy to use. Access to many apps included with monthly fees and travel insurance. Hard to find certain information regarding overseas use.,4,Revolut
d6a58533-82b5-4469-b504-4e8fa3ed0e8f,Very simple and efficient to use.,5,Revolut
d8295568-28cc-46d1-a002-029bf9fbd824,everything great from support to design,5,Revolut
8ec6b5ca-8648-407e-bb56-1e98e33bc0fc,Good app and great service,5,Revolut
2644dd9b-401d-4e85-a456-8dbb5b8276dd,"best banking for international travelers, you will get the exact today exchange rate. love Revolut.",5,Revolut
